golgg_game_id,tournament,date,team_blue,team_red,player,team,golddiffat15
71706,LPL 2025 Split 3,2025-08-25,BLG,FPX,Elk,FPX,1898
71706,LPL 2025 Split 3,2025-08-25,BLG,FPX,ON,FPX,244
71707,LPL 2025 Split 3,2025-08-25,BLG,FPX,sheer,BLG,-699
71707,LPL 2025 Split 3,2025-08-25,BLG,FPX,Jiejie,BLG,-586
71707,LPL 2025 Split 3,2025-08-25,BLG,FPX,Care,BLG,-819
71707,LPL 2025 Split 3,2025-08-25,BLG,FPX,JiaQi,BLG,1858
71707,LPL 2025 Split 3,2025-08-25,BLG,FPX,Jwei,BLG,380
71707,LPL 2025 Split 3,2025-08-25,BLG,FPX,Bin,FPX,699
71707,LPL 2025 Split 3,2025-08-25,BLG,FPX,Shad0w,FPX,586
71707,LPL 2025 Split 3,2025-08-25,BLG,FPX,Knight,FPX,819
71707,LPL 2025 Split 3,2025-08-25,BLG,FPX,Elk,FPX,-1858
71707,LPL 2025 Split 3,2025-08-25,BLG,FPX,ON,FPX,-380
71703,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,sasi,Ultra Prime,-204
71703,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Climber,Ultra Prime,-709
71703,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,xqw,Ultra Prime,31
71703,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Sav1or,Ultra Prime,-196
71703,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Ycx,Ultra Prime,272
71703,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,1Jiang,LGD Gaming,204
71703,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Junhao,LGD Gaming,709
71703,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Saber,LGD Gaming,-31
71703,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Baiye,LGD Gaming,196
71703,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Xiaoxia,LGD Gaming,-272
71704,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,sasi,Ultra Prime,1481
71704,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Climber,Ultra Prime,149
71704,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,xqw,Ultra Prime,1369
71704,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Sav1or,Ultra Prime,-641
71704,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Ycx,Ultra Prime,175
71704,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,1Jiang,LGD Gaming,-1481
71704,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Junhao,LGD Gaming,-149
71704,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Saber,LGD Gaming,-1369
71704,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Baiye,LGD Gaming,641
71704,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Xiaoxia,LGD Gaming,-175
71705,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,1Jiang,Ultra Prime,366
71705,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Junhao,Ultra Prime,-684
71705,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Saber,Ultra Prime,687
71705,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Baiye,Ultra Prime,477
71705,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Xiaoxia,Ultra Prime,-38
71705,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,sasi,LGD Gaming,-366
71705,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Climber,LGD Gaming,684
71705,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,xqw,LGD Gaming,-687
71705,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Sav1or,LGD Gaming,-477
71705,LPL 2025 Split 3,2025-08-25,Ultra Prime,LGD Gaming,Ycx,LGD Gaming,38
71459,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Flandre,JD Gaming,-211
71459,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Tarzan,JD Gaming,-88
71459,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Shanks,JD Gaming,-343
71459,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Hope,JD Gaming,-303
71459,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Kael,JD Gaming,64
71459,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Xiaoxu,AL,211
71459,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,XUN,AL,88
71459,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Scout,AL,343
71459,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Peyz,AL,303
71459,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Zhuo,AL,-64
71460,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Xiaoxu,JD Gaming,-1808
71460,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,XUN,JD Gaming,-1750
71460,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Scout,JD Gaming,-2087
71460,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Peyz,JD Gaming,772
71460,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Zhuo,JD Gaming,-321
71460,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Flandre,AL,1808
71460,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Tarzan,AL,1750
71460,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Shanks,AL,2087
71460,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Hope,AL,-772
71460,LPL 2025 Split 3,2025-08-24,JD Gaming,AL,Kael,AL,321
71456,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Zdz,LNG Esports,526
71456,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Xiaohao,LNG Esports,807
71456,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Angel,LNG Esports,956
71456,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Ahn,LNG Esports,1701
71456,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Parukia,LNG Esports,888
71456,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Zika,EDG,-526
71456,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,xiaofang,EDG,-807
71456,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Haichao,EDG,-956
71456,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,fishone,EDG,-1701
71456,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,OvO,EDG,-888
71457,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Zika,LNG Esports,43
71457,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,xiaofang,LNG Esports,119
71457,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Haichao,LNG Esports,-518
71457,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,fishone,LNG Esports,89
71457,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,OvO,LNG Esports,-140
71457,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Zdz,EDG,-43
71457,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Xiaohao,EDG,-119
71457,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Angel,EDG,518
71457,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Ahn,EDG,-89
71457,LPL 2025 Split 3,2025-08-24,LNG Esports,EDG,Parukia,EDG,140
71453,LPL 2025 Split 3,2025-08-23,WBG,IG,Breathe,WBG,633
71453,LPL 2025 Split 3,2025-08-23,WBG,IG,Tian,WBG,1042
71453,LPL 2025 Split 3,2025-08-23,WBG,IG,xiaohu,WBG,-278
71453,LPL 2025 Split 3,2025-08-23,WBG,IG,Light,WBG,464
71453,LPL 2025 Split 3,2025-08-23,WBG,IG,Crisp,WBG,160
71453,LPL 2025 Split 3,2025-08-23,WBG,IG,TheShy,IG,-633
71453,LPL 2025 Split 3,2025-08-23,WBG,IG,Wei,IG,-1042
71453,LPL 2025 Split 3,2025-08-23,WBG,IG,RooKie,IG,278
71453,LPL 2025 Split 3,2025-08-23,WBG,IG,GALA,IG,-464
71453,LPL 2025 Split 3,2025-08-23,WBG,IG,meiko,IG,-160
71454,LPL 2025 Split 3,2025-08-23,WBG,IG,Breathe,WBG,-674
71454,LPL 2025 Split 3,2025-08-23,WBG,IG,Tian,WBG,457
71454,LPL 2025 Split 3,2025-08-23,WBG,IG,xiaohu,WBG,388
71454,LPL 2025 Split 3,2025-08-23,WBG,IG,Light,WBG,-985
71454,LPL 2025 Split 3,2025-08-23,WBG,IG,Crisp,WBG,1121
71454,LPL 2025 Split 3,2025-08-23,WBG,IG,TheShy,IG,674
71454,LPL 2025 Split 3,2025-08-23,WBG,IG,Wei,IG,-457
71454,LPL 2025 Split 3,2025-08-23,WBG,IG,RooKie,IG,-388
71454,LPL 2025 Split 3,2025-08-23,WBG,IG,GALA,IG,985
71454,LPL 2025 Split 3,2025-08-23,WBG,IG,meiko,IG,-1121
71455,LPL 2025 Split 3,2025-08-23,WBG,IG,TheShy,WBG,510
71455,LPL 2025 Split 3,2025-08-23,WBG,IG,Wei,WBG,467
71455,LPL 2025 Split 3,2025-08-23,WBG,IG,RooKie,WBG,588
71455,LPL 2025 Split 3,2025-08-23,WBG,IG,GALA,WBG,765
71455,LPL 2025 Split 3,2025-08-23,WBG,IG,meiko,WBG,41
71455,LPL 2025 Split 3,2025-08-23,WBG,IG,Breathe,IG,-510
71455,LPL 2025 Split 3,2025-08-23,WBG,IG,Tian,IG,-467
71455,LPL 2025 Split 3,2025-08-23,WBG,IG,xiaohu,IG,-588
71455,LPL 2025 Split 3,2025-08-23,WBG,IG,Light,IG,-765
71455,LPL 2025 Split 3,2025-08-23,WBG,IG,Crisp,IG,-41
71450,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Cube,Team WE,875
71450,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Monki,Team WE,-399
71450,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Karis,Team WE,852
71450,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Taeyoon,Team WE,259
71450,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Vampire,Team WE,439
71450,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,369,Top Esports,-875
71450,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Kanavi,Top Esports,399
71450,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Creme,Top Esports,-852
71450,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,JackeyLove,Top Esports,-259
71450,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Hang,Top Esports,-439
71451,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,369,Team WE,872
71451,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Kanavi,Team WE,606
71451,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Creme,Team WE,-909
71451,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,JackeyLove,Team WE,787
71451,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Hang,Team WE,380
71451,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Cube,Top Esports,-872
71451,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Monki,Top Esports,-606
71451,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Karis,Top Esports,909
71451,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Taeyoon,Top Esports,-787
71451,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Vampire,Top Esports,-380
71452,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Cube,Team WE,-570
71452,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Monki,Team WE,-690
71452,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Karis,Team WE,1282
71452,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Taeyoon,Team WE,763
71452,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Vampire,Team WE,338
71452,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,369,Top Esports,570
71452,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Kanavi,Top Esports,690
71452,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Creme,Top Esports,-1282
71452,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,JackeyLove,Top Esports,-763
71452,LPL 2025 Split 3,2025-08-23,Team WE,Top Esports,Hang,Top Esports,-338
71447,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,Zika,LNG Esports,26
71447,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,xiaofang,LNG Esports,700
71447,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,Haichao,LNG Esports,1714
71447,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,fishone,LNG Esports,-22
71447,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,OvO,LNG Esports,171
71447,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,Hoya,TT,-26
71447,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,AKi,TT,-700
71447,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,SeTab,TT,-1714
71447,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,1xn,TT,22
71447,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,Feather,TT,-171
71448,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,Hoya,LNG Esports,-1053
71448,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,AKi,LNG Esports,423
71448,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,SeTab,LNG Esports,-805
71448,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,1xn,LNG Esports,1
71448,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,Feather,LNG Esports,91
71448,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,Zika,TT,1053
71448,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,xiaofang,TT,-423
71448,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,Haichao,TT,805
71448,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,fishone,TT,-1
71448,LPL 2025 Split 3,2025-08-23,LNG Esports,TT,OvO,TT,-91
71444,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Zdz,LGD Gaming,597
71444,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Xiaohao,LGD Gaming,-253
71444,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Angel,LGD Gaming,-553
71444,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Ahn,LGD Gaming,-607
71444,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Parukia,LGD Gaming,-788
71444,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,sasi,EDG,-597
71444,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Climber,EDG,253
71444,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,xqw,EDG,553
71444,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Sav1or,EDG,607
71444,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Ycx,EDG,788
71445,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Zdz,LGD Gaming,-830
71445,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Xiaohao,LGD Gaming,52
71445,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Angel,LGD Gaming,1502
71445,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Ahn,LGD Gaming,314
71445,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Parukia,LGD Gaming,-229
71445,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,sasi,EDG,830
71445,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Climber,EDG,-52
71445,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,xqw,EDG,-1502
71445,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Sav1or,EDG,-314
71445,LPL 2025 Split 3,2025-08-22,LGD Gaming,EDG,Ycx,EDG,229
71441,LPL 2025 Split 3,2025-08-22,IG,FPX,TheShy,IG,-424
71441,LPL 2025 Split 3,2025-08-22,IG,FPX,Wei,IG,475
71441,LPL 2025 Split 3,2025-08-22,IG,FPX,RooKie,IG,1727
71441,LPL 2025 Split 3,2025-08-22,IG,FPX,GALA,IG,554
71441,LPL 2025 Split 3,2025-08-22,IG,FPX,meiko,IG,499
71441,LPL 2025 Split 3,2025-08-22,IG,FPX,sheer,FPX,424
71441,LPL 2025 Split 3,2025-08-22,IG,FPX,iyy,FPX,-475
71441,LPL 2025 Split 3,2025-08-22,IG,FPX,Care,FPX,-1727
71441,LPL 2025 Split 3,2025-08-22,IG,FPX,JiaQi,FPX,-554
71441,LPL 2025 Split 3,2025-08-22,IG,FPX,Jwei,FPX,-499
71442,LPL 2025 Split 3,2025-08-22,IG,FPX,sheer,IG,-1347
71442,LPL 2025 Split 3,2025-08-22,IG,FPX,iyy,IG,-796
71442,LPL 2025 Split 3,2025-08-22,IG,FPX,Care,IG,78
71442,LPL 2025 Split 3,2025-08-22,IG,FPX,JiaQi,IG,-384
71442,LPL 2025 Split 3,2025-08-22,IG,FPX,Jwei,IG,85
71442,LPL 2025 Split 3,2025-08-22,IG,FPX,TheShy,FPX,1347
71442,LPL 2025 Split 3,2025-08-22,IG,FPX,Wei,FPX,796
71442,LPL 2025 Split 3,2025-08-22,IG,FPX,RooKie,FPX,-78
71442,LPL 2025 Split 3,2025-08-22,IG,FPX,GALA,FPX,384
71442,LPL 2025 Split 3,2025-08-22,IG,FPX,meiko,FPX,-85
71438,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Xiaoxu,JD Gaming,-233
71438,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,XUN,JD Gaming,-344
71438,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Scout,JD Gaming,143
71438,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Peyz,JD Gaming,-378
71438,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Zhuo,JD Gaming,6
71438,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Bin,BLG,233
71438,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Shad0w,BLG,344
71438,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Knight,BLG,-143
71438,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Elk,BLG,378
71438,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,ON,BLG,-6
71439,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Xiaoxu,JD Gaming,-285
71439,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,XUN,JD Gaming,1624
71439,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Scout,JD Gaming,-48
71439,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Peyz,JD Gaming,405
71439,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Zhuo,JD Gaming,-153
71439,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Bin,BLG,285
71439,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Shad0w,BLG,-1624
71439,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Knight,BLG,48
71439,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Elk,BLG,-405
71439,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,ON,BLG,153
71440,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Bin,JD Gaming,-352
71440,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Shad0w,JD Gaming,64
71440,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Knight,JD Gaming,614
71440,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Elk,JD Gaming,-118
71440,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,ON,JD Gaming,504
71440,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Xiaoxu,BLG,352
71440,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,XUN,BLG,-64
71440,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Scout,BLG,-614
71440,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Peyz,BLG,118
71440,LPL 2025 Split 3,2025-08-21,JD Gaming,BLG,Zhuo,BLG,-504
71435,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,1Jiang,Ultra Prime,-491
71435,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Junhao,Ultra Prime,-954
71435,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Saber,Ultra Prime,153
71435,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Baiye,Ultra Prime,-1043
71435,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Xiaoxia,Ultra Prime,185
71435,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Zdz,EDG,491
71435,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Xiaohao,EDG,954
71435,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Angel,EDG,-153
71435,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Ahn,EDG,1043
71435,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Parukia,EDG,-185
71436,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,1Jiang,Ultra Prime,-1200
71436,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Junhao,Ultra Prime,-1615
71436,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Saber,Ultra Prime,-39
71436,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Baiye,Ultra Prime,-1424
71436,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Xiaoxia,Ultra Prime,-282
71436,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Zdz,EDG,1200
71436,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Xiaohao,EDG,1615
71436,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Angel,EDG,39
71436,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Ahn,EDG,1424
71436,LPL 2025 Split 3,2025-08-21,Ultra Prime,EDG,Parukia,EDG,282
71432,LPL 2025 Split 3,2025-08-20,AL,FPX,sheer,AL,-513
71432,LPL 2025 Split 3,2025-08-20,AL,FPX,iyy,AL,-695
71432,LPL 2025 Split 3,2025-08-20,AL,FPX,Care,AL,-867
71432,LPL 2025 Split 3,2025-08-20,AL,FPX,JiaQi,AL,-363
71432,LPL 2025 Split 3,2025-08-20,AL,FPX,Jwei,AL,-364
71432,LPL 2025 Split 3,2025-08-20,AL,FPX,Flandre,FPX,513
71432,LPL 2025 Split 3,2025-08-20,AL,FPX,Tarzan,FPX,695
71432,LPL 2025 Split 3,2025-08-20,AL,FPX,Shanks,FPX,867
71432,LPL 2025 Split 3,2025-08-20,AL,FPX,Hope,FPX,363
71432,LPL 2025 Split 3,2025-08-20,AL,FPX,Kael,FPX,364
71433,LPL 2025 Split 3,2025-08-20,AL,FPX,sheer,AL,-33
71433,LPL 2025 Split 3,2025-08-20,AL,FPX,iyy,AL,-312
71433,LPL 2025 Split 3,2025-08-20,AL,FPX,Care,AL,-879
71433,LPL 2025 Split 3,2025-08-20,AL,FPX,JiaQi,AL,242
71433,LPL 2025 Split 3,2025-08-20,AL,FPX,Jwei,AL,460
71433,LPL 2025 Split 3,2025-08-20,AL,FPX,Flandre,FPX,33
71433,LPL 2025 Split 3,2025-08-20,AL,FPX,Tarzan,FPX,312
71433,LPL 2025 Split 3,2025-08-20,AL,FPX,Shanks,FPX,879
71433,LPL 2025 Split 3,2025-08-20,AL,FPX,Hope,FPX,-242
71433,LPL 2025 Split 3,2025-08-20,AL,FPX,Kael,FPX,-460
71429,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,sasi,TT,70
71429,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,Climber,TT,-262
71429,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,xqw,TT,-305
71429,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,Sav1or,TT,-192
71429,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,Ycx,TT,217
71429,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,Hoya,LGD Gaming,-70
71429,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,AKi,LGD Gaming,262
71429,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,SeTab,LGD Gaming,305
71429,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,1xn,LGD Gaming,192
71429,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,Feather,LGD Gaming,-217
71430,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,Hoya,TT,100
71430,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,AKi,TT,606
71430,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,SeTab,TT,-355
71430,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,1xn,TT,1009
71430,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,Feather,TT,529
71430,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,sasi,LGD Gaming,-100
71430,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,Climber,LGD Gaming,-606
71430,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,xqw,LGD Gaming,355
71430,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,Sav1or,LGD Gaming,-1009
71430,LPL 2025 Split 3,2025-08-20,TT,LGD Gaming,Ycx,LGD Gaming,-529
71426,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Flandre,AL,-1069
71426,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Tarzan,AL,102
71426,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Shanks,AL,-931
71426,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Hope,AL,198
71426,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Kael,AL,-522
71426,LPL 2025 Split 3,2025-08-19,AL,Top Esports,369,Top Esports,1069
71426,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Kanavi,Top Esports,-102
71426,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Creme,Top Esports,931
71426,LPL 2025 Split 3,2025-08-19,AL,Top Esports,JackeyLove,Top Esports,-198
71426,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Hang,Top Esports,522
71427,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Flandre,AL,568
71427,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Tarzan,AL,161
71427,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Shanks,AL,-1225
71427,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Hope,AL,-760
71427,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Kael,AL,-519
71427,LPL 2025 Split 3,2025-08-19,AL,Top Esports,369,Top Esports,-568
71427,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Kanavi,Top Esports,-161
71427,LPL 2025 Split 3,2025-08-19,AL,Top Esports,Creme,Top Esports,1225
